Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,91.199997,93.519997,91.120003,93.040001,93.040001,2362475
2019-02-04,91.040001,92.160004,89.599998,92.000000,92.000000,2478475
2019-02-05,90.239998,91.760002,89.839996,90.320000,90.320000,2743163
2019-02-06,89.680000,91.279999,89.040001,90.559998,90.559998,2399100
2019-02-07,90.080002,90.320000,87.040001,88.559998,88.559998,2777825
2019-02-08,88.800003,89.040001,87.760002,88.639999,88.639999,1734588
2019-02-11,86.720001,88.480003,86.160004,88.080002,88.080002,2945863
2019-02-12,90.559998,90.720001,89.040001,89.279999,89.279999,2233888
2019-02-13,90.400002,91.760002,90.320000,90.720001,90.720001,2597725
2019-02-14,90.160004,91.839996,89.360001,91.839996,91.839996,3395525
2019-02-15,92.879997,93.839996,92.559998,93.680000,93.680000,2346175
2019-02-19,93.120003,94.400002,93.040001,94.239998,94.239998,2636700
2019-02-20,93.839996,96.160004,93.760002,95.440002,95.440002,2125913
2019-02-21,95.120003,95.519997,94.639999,95.040001,95.040001,1654338
2019-02-22,96.000000,96.480003,95.440002,95.599998,95.599998,1635113
2019-02-25,93.839996,94.160004,92.000000,92.559998,92.559998,3565650
2019-02-26,92.879997,93.599998,92.320000,93.040001,93.040001,2493225
2019-02-27,94.639999,95.919998,94.080002,95.120003,95.120003,2688475
2019-02-28,95.360001,95.919998,94.800003,95.599998,95.599998,1783638
2019-03-01,95.599998,96.239998,92.879997,93.279999,93.279999,3959200
2019-03-04,94.720001,95.279999,93.440002,94.400002,94.400002,2754200
2019-03-05,95.279999,95.440002,94.080002,94.559998,94.559998,2590213
2019-03-06,93.680000,94.320000,92.639999,94.000000,94.000000,3225238
2019-03-07,94.639999,94.879997,94.000000,94.480003,94.480003,2221275
2019-03-08,92.080002,93.919998,91.120003,93.839996,93.839996,3694688
2019-03-11,94.959999,95.199997,94.160004,94.879997,94.879997,2812000
2019-03-12,95.519997,96.160004,94.800003,95.120003,95.120003,2052438
2019-03-13,96.400002,97.680000,96.239998,97.519997,97.519997,3626700
2019-03-14,97.760002,98.160004,97.120003,97.760002,97.760002,2648075
2019-03-15,96.639999,97.919998,96.480003,97.599998,97.599998,2030775
2019-03-18,97.839996,98.959999,97.680000,98.480003,98.480003,2304938
2019-03-19,99.040001,99.279999,97.919998,98.239998,98.239998,1948513
2019-03-20,98.160004,100.160004,98.000000,100.000000,100.000000,2446100
2019-03-21,99.839996,100.400002,99.120003,99.519997,99.519997,1866700
2019-03-22,98.400002,98.559998,96.879997,97.839996,97.839996,2842488
2019-03-25,97.440002,98.639999,96.639999,98.000000,98.000000,2457838
2019-03-26,99.919998,100.320000,99.199997,99.760002,99.760002,2047625
2019-03-27,99.919998,100.080002,97.760002,98.720001,98.720001,2391100
2019-03-28,97.199997,98.800003,97.120003,98.800003,98.800003,2587638
2019-03-29,100.480003,100.480003,99.360001,100.000000,100.000000,2203938
2019-04-01,100.959999,102.639999,100.639999,102.559998,102.559998,2856938
2019-04-02,103.040001,104.320000,102.800003,104.080002,104.080002,2901425
2019-04-03,104.000000,104.480003,103.199997,103.919998,103.919998,3037750
2019-04-04,103.839996,104.320000,102.879997,103.360001,103.360001,2172100
2019-04-05,103.839996,105.360001,103.760002,105.199997,105.199997,2344913
2019-04-08,105.839996,107.279999,105.839996,107.199997,107.199997,2982438
2019-04-09,106.800003,107.040001,105.919998,106.639999,106.639999,3424225
2019-04-10,107.040001,107.680000,106.639999,107.279999,107.279999,2108263
2019-04-11,106.720001,107.040001,105.440002,106.160004,106.160004,2359750
2019-04-12,106.879997,107.199997,106.239998,106.400002,106.400002,2317625
2019-04-15,105.839996,106.320000,105.120003,105.919998,105.919998,1979563
2019-04-16,105.839996,107.040001,105.040001,106.959999,106.959999,1681163
2019-04-17,107.040001,107.120003,106.080002,106.239998,106.239998,1932463
2019-04-18,106.400002,106.720001,105.839996,106.559998,106.559998,1549138
2019-04-22,108.879997,109.760002,108.800003,109.360001,109.360001,2547713
2019-04-23,109.760002,110.879997,109.680000,110.320000,110.320000,2315425
2019-04-24,110.480003,110.559998,109.279999,109.440002,109.440002,1879188
2019-04-25,109.519997,109.839996,108.000000,108.239998,108.239998,2195313
2019-04-26,107.040001,107.120003,103.680000,104.720001,104.720001,5269263
2019-04-29,105.199997,106.000000,104.400002,105.839996,105.839996,2926275
2019-04-30,106.800003,106.879997,105.440002,106.320000,106.320000,2096425
2019-05-01,106.239998,106.480003,104.480003,105.760002,105.760002,3221438
2019-05-02,103.360001,103.519997,101.519997,102.559998,102.559998,5288613
2019-05-03,102.959999,104.080002,102.800003,102.959999,102.959999,3274225
2019-05-06,102.320000,104.879997,102.320000,104.559998,104.559998,4741500
2019-05-07,102.239998,102.800003,101.040001,101.839996,101.839996,3743113
2019-05-08,102.239998,103.839996,102.000000,103.120003,103.120003,2893750
2019-05-09,102.559998,102.959999,101.440002,102.480003,102.480003,2399013
2019-05-10,102.400002,103.440002,102.320000,102.720001,102.720001,2353613
2019-05-13,105.120003,105.519997,101.120003,101.440002,101.440002,4848838
2019-05-14,102.720001,103.599998,102.480003,102.959999,102.959999,2536025
2019-05-15,102.160004,104.080002,102.080002,103.760002,103.760002,2752538
2019-05-16,104.800003,105.919998,104.639999,105.120003,105.120003,2457738
2019-05-17,105.279999,106.080002,104.239998,104.639999,104.639999,2948463
2019-05-20,104.959999,105.760002,104.239998,105.199997,105.199997,2682613
2019-05-21,104.879997,105.360001,104.400002,105.040001,105.040001,1840013
2019-05-22,103.919998,104.400002,101.519997,101.919998,101.919998,3444325
2019-05-23,98.959999,98.959999,95.360001,96.720001,96.720001,5696450
2019-05-24,97.760002,97.919998,95.599998,97.839996,97.839996,2690888
2019-05-28,98.959999,98.959999,97.599998,97.839996,97.839996,2925488
2019-05-29,96.239998,98.239998,94.639999,97.919998,97.919998,4513238
2019-05-30,98.239998,98.320000,93.760002,94.080002,94.080002,3688588
2019-05-31,91.599998,92.320000,88.320000,88.800003,88.800003,5039950
2019-06-03,90.400002,90.559998,87.680000,87.919998,87.919998,4144100
2019-06-04,88.559998,89.519997,87.599998,89.279999,89.279999,2809363
2019-06-05,88.080002,88.160004,84.239998,86.160004,86.160004,5199913
2019-06-06,85.919998,88.720001,85.199997,88.480003,88.480003,3949350
2019-06-07,87.760002,90.400002,87.599998,89.839996,89.839996,3269400
2019-06-10,89.839996,90.800003,88.320000,88.879997,88.879997,2936625
2019-06-11,89.519997,89.760002,88.320000,88.879997,88.879997,2360613
2019-06-12,87.040001,87.199997,84.559998,85.120003,85.120003,4382650
2019-06-13,88.559998,88.639999,86.480003,87.040001,87.040001,4366050
2019-06-14,87.360001,88.320000,86.879997,87.519997,87.519997,3216363
2019-06-17,86.800003,87.599998,86.000000,86.480003,86.480003,3940363
2019-06-18,87.919998,90.480003,87.680000,90.000000,90.000000,4511600
2019-06-19,89.120003,90.720001,88.800003,90.639999,90.639999,5144688
2019-06-20,93.519997,95.199997,93.040001,94.800003,94.800003,5822450
2019-06-21,94.879997,95.839996,94.800003,95.760002,95.760002,3071975
2019-06-24,95.599998,96.320000,94.160004,96.080002,96.080002,3329000
2019-06-25,96.320000,96.879997,95.519997,96.000000,96.000000,2896213
2019-06-26,98.320000,99.440002,98.000000,98.320000,98.320000,4382438
2019-06-27,98.320000,99.120003,98.080002,98.320000,98.320000,3304888
2019-06-28,98.639999,98.800003,95.839996,96.320000,96.320000,3607100
2019-07-01,99.519997,99.599998,96.879997,98.239998,98.239998,3904350
2019-07-02,97.680000,97.680000,93.120003,93.599998,93.599998,6164288
2019-07-03,94.480003,94.879997,93.199997,94.160004,94.160004,2461275
2019-07-05,94.879997,95.919998,94.559998,95.599998,95.599998,2838250
2019-07-08,96.000000,97.040001,95.279999,95.440002,95.440002,3144800
2019-07-09,95.839996,96.400002,95.360001,96.320000,96.320000,1831988
2019-07-10,98.639999,100.559998,98.400002,100.239998,100.239998,4188488
2019-07-11,100.559998,101.040001,99.839996,100.400002,100.400002,2230188
2019-07-12,100.080002,100.639999,99.519997,100.160004,100.160004,1864188
2019-07-15,100.800003,100.879997,98.320000,98.400002,98.400002,2717275
2019-07-16,98.959999,99.760002,94.879997,96.559998,96.559998,4500138
2019-07-17,96.879997,96.879997,93.919998,94.000000,94.000000,3774625
2019-07-18,94.320000,94.400002,90.959999,92.480003,92.480003,4824113
2019-07-19,92.559998,93.519997,91.440002,93.360001,93.360001,3138538
2019-07-22,92.959999,93.680000,92.639999,93.440002,93.440002,2999463
2019-07-23,93.440002,94.559998,92.720001,94.480003,94.480003,2235125
2019-07-24,94.480003,95.599998,91.760002,92.720001,92.720001,4365500
2019-07-25,93.839996,94.160004,92.639999,92.800003,92.800003,2486525
2019-07-26,93.120003,93.680000,92.400002,93.199997,93.199997,2157050
2019-07-29,94.160004,94.720001,92.720001,94.559998,94.559998,2837450
2019-07-30,94.720001,96.800003,94.559998,96.639999,96.639999,2717500
2019-07-31,97.199997,97.599998,96.000000,96.320000,96.320000,3487513
2019-08-01,94.959999,95.040001,88.959999,90.480003,90.480003,7204325
2019-08-02,92.720001,92.800003,91.519997,91.839996,91.839996,4697250
2019-08-05,90.480003,92.320000,90.320000,90.959999,90.959999,5893975
2019-08-06,91.440002,91.519997,88.720001,89.120003,89.120003,3784238
2019-08-07,86.480003,87.120003,83.919998,86.720001,86.720001,6763025
2019-08-08,86.879997,87.919998,86.320000,87.680000,87.680000,2943325
2019-08-09,89.760002,91.040001,89.599998,90.239998,90.239998,3621725
2019-08-12,90.959999,91.519997,90.080002,90.879997,90.879997,3017350
2019-08-13,90.639999,95.440002,90.480003,94.959999,94.959999,5961538
2019-08-14,91.680000,92.160004,89.839996,91.519997,91.519997,5230788
2019-08-15,90.400002,91.360001,89.760002,90.800003,90.800003,3736775
2019-08-16,91.040001,91.519997,90.239998,91.199997,91.199997,2934063
2019-08-19,92.800003,93.680000,92.000000,93.279999,93.279999,3048788
2019-08-20,92.720001,93.919998,91.760002,93.040001,93.040001,3079800
2019-08-21,94.720001,94.959999,92.400002,92.879997,92.879997,3012050
2019-08-22,93.279999,93.599998,91.279999,92.239998,92.239998,2723800
2019-08-23,89.839996,91.120003,88.639999,89.519997,89.519997,4256988
2019-08-26,91.519997,91.919998,89.120003,89.440002,89.440002,3258313
2019-08-27,89.919998,91.680000,89.360001,91.360001,91.360001,3070175
2019-08-28,93.760002,94.320000,92.400002,93.120003,93.120003,3798725
2019-08-29,93.199997,94.639999,93.199997,94.239998,94.239998,2845675
2019-08-30,93.919998,94.080002,90.800003,91.680000,91.680000,3818588
2019-09-03,88.720001,90.160004,87.919998,89.760002,89.760002,3508138
2019-09-04,92.239998,94.160004,92.160004,93.680000,93.680000,3640475
2019-09-05,94.400002,96.080002,93.199997,93.599998,93.599998,3410813
2019-09-06,91.680000,94.800003,91.279999,94.160004,94.160004,2792525
2019-09-09,95.360001,96.800003,95.199997,96.639999,96.639999,2925375
2019-09-10,96.879997,97.839996,95.199997,95.839996,95.839996,3195700
2019-09-11,95.919998,96.400002,92.639999,93.440002,93.440002,4790675
2019-09-12,90.559998,92.160004,90.239998,91.760002,91.760002,4467400
2019-09-13,91.919998,92.239998,91.040001,91.519997,91.519997,1759300
2019-09-16,99.919998,105.279999,99.599998,102.639999,102.639999,10127500
2019-09-17,103.440002,103.440002,97.199997,98.320000,98.320000,12328888
2019-09-18,97.040001,98.160004,96.080002,96.800003,96.800003,4318013
2019-09-19,97.760002,98.320000,96.879997,97.519997,97.519997,3791363
2019-09-20,97.839996,98.559998,96.639999,97.599998,97.599998,3009613
2019-09-23,97.120003,97.919998,96.320000,97.680000,97.680000,2557938
2019-09-24,96.959999,97.199997,94.879997,95.199997,95.199997,3676788
2019-09-25,93.279999,94.559998,92.800003,94.400002,94.400002,2699925
2019-09-26,93.440002,94.559998,92.480003,94.400002,94.400002,2621225
2019-09-27,92.559998,94.720001,92.400002,93.279999,93.279999,3215050
2019-09-30,92.080002,92.800003,90.080002,90.720001,90.720001,3148013
2019-10-01,91.120003,91.440002,88.559998,89.519997,89.519997,3282413
2019-10-02,89.599998,89.599998,87.120003,87.839996,87.839996,3548150
2019-10-03,86.639999,87.839996,85.120003,87.440002,87.440002,3670125
2019-10-04,88.559998,89.120003,86.879997,88.320000,88.320000,3493338
2019-10-07,89.120003,90.239998,87.839996,88.320000,88.320000,2510275
2019-10-08,86.959999,88.160004,86.559998,87.120003,87.120003,3048913
2019-10-09,89.440002,89.680000,87.440002,87.919998,87.919998,2974925
2019-10-10,88.879997,89.760002,88.400002,89.519997,89.519997,2633863
2019-10-11,89.919998,91.680000,89.919998,91.360001,91.360001,4597325
2019-10-14,89.279999,89.760002,88.239998,89.440002,89.440002,2963863
2019-10-15,89.199997,89.839996,88.080002,88.480003,88.480003,3113238
2019-10-16,88.080002,89.839996,88.080002,89.120003,89.120003,2535325
2019-10-17,88.559998,90.480003,88.080002,90.239998,90.239998,2197750
2019-10-18,90.720001,91.120003,89.199997,89.760002,89.760002,2495125
2019-10-21,88.400002,89.760002,88.320000,89.680000,89.680000,2197450
2019-10-22,90.480003,91.519997,89.919998,90.720001,90.720001,2758975
2019-10-23,90.239998,93.599998,90.160004,93.199997,93.199997,3218288
2019-10-24,93.599998,94.320000,93.440002,93.839996,93.839996,2016850
2019-10-25,93.680000,94.720001,92.879997,94.639999,94.639999,2064113
2019-10-28,94.720001,95.040001,92.800003,93.199997,93.199997,2371638
2019-10-29,91.519997,93.360001,91.360001,92.639999,92.639999,2198250
2019-10-30,92.559998,92.559998,90.879997,91.760002,91.760002,2995100
2019-10-31,91.120003,91.199997,89.680000,90.400002,90.400002,2764125
2019-11-01,91.599998,94.080002,91.519997,93.519997,93.519997,3279475
2019-11-04,95.440002,95.919998,94.239998,94.480003,94.480003,3043050
2019-11-05,95.360001,96.080002,95.279999,95.440002,95.440002,2096388
2019-11-06,95.680000,96.639999,93.760002,94.480003,94.480003,4253388
2019-11-07,95.839996,96.639999,94.879997,95.040001,95.040001,3258350
2019-11-08,93.839996,96.000000,93.120003,95.919998,95.919998,3007900
2019-11-11,94.320000,95.839996,94.160004,95.120003,95.120003,2223975
2019-11-12,95.680000,96.160004,94.480003,94.959999,94.959999,2174300
2019-11-13,94.400002,96.160004,94.400002,95.680000,95.680000,2805600
2019-11-14,96.320000,96.480003,94.800003,95.279999,95.279999,2546963
2019-11-15,94.959999,97.040001,94.959999,96.639999,96.639999,2205175
2019-11-18,95.839996,96.080002,94.639999,95.199997,95.199997,3133963
2019-11-19,93.680000,93.919998,92.160004,92.559998,92.559998,3603938
2019-11-20,93.440002,95.839996,92.959999,95.199997,95.199997,4793388
2019-11-21,96.480003,98.000000,96.320000,97.599998,97.599998,3373875
2019-11-22,97.599998,97.680000,96.080002,96.879997,96.879997,2237288
2019-11-25,96.239998,97.120003,95.760002,96.879997,96.879997,2349188
2019-11-26,97.360001,97.839996,96.639999,97.519997,97.519997,2056675
2019-11-27,97.279999,97.760002,96.160004,97.120003,97.120003,1884600
2019-11-29,95.440002,95.519997,92.320000,92.959999,92.959999,3345288
2019-12-02,94.239998,94.480003,92.959999,93.360001,93.360001,1741188
2019-12-03,93.360001,94.879997,92.720001,94.080002,94.080002,2904463
2019-12-04,96.480003,98.000000,96.400002,97.519997,97.519997,3670338
2019-12-05,98.480003,98.800003,97.199997,97.519997,97.519997,2974575
2019-12-06,97.040001,100.000000,96.959999,98.559998,98.559998,2626563
2019-12-09,98.000000,99.040001,98.000000,98.639999,98.639999,1587100
2019-12-10,98.480003,99.440002,98.160004,99.120003,99.120003,1284188
2019-12-11,98.639999,98.959999,97.120003,98.400002,98.400002,1918325
2019-12-12,98.400002,99.760002,98.400002,98.959999,98.959999,2787500
2019-12-13,99.279999,101.040001,99.120003,99.919998,99.919998,2137638
2019-12-16,100.639999,100.959999,100.480003,100.720001,100.720001,801663
2019-12-17,101.199997,102.080002,101.199997,101.760002,101.760002,1494075
2019-12-18,101.279999,102.320000,100.959999,101.919998,101.919998,1483338
2019-12-19,102.000000,102.800003,101.680000,102.239998,102.239998,959575
2019-12-20,101.760002,101.760002,100.480003,101.040001,101.040001,1429338
2019-12-23,100.879997,101.760002,100.720001,101.599998,101.599998,931600
2019-12-24,101.839996,102.320000,101.839996,102.160004,102.160004,431738
2019-12-26,102.559998,103.519997,102.559998,103.120003,103.120003,881688
2019-12-27,103.360001,103.680000,102.559998,103.279999,103.279999,1137988
2019-12-30,104.080002,104.160004,102.320000,103.120003,103.120003,1121463
2019-12-31,101.680000,103.680000,101.519997,102.480003,102.480003,1450663
2020-01-02,102.400002,102.800003,101.599998,102.480003,102.480003,1563638
2020-01-03,106.160004,106.559998,104.239998,105.440002,105.440002,4325450
2020-01-06,106.400002,106.559998,104.959999,105.279999,105.279999,2598413
2020-01-07,104.800003,105.440002,104.080002,105.040001,105.040001,1742075
2020-01-08,104.480003,104.559998,99.120003,101.279999,101.279999,6918425
2020-01-09,99.599998,100.320000,98.320000,99.919998,99.919998,3439450
2020-01-10,99.440002,99.839996,98.720001,99.279999,99.279999,2016750
2020-01-13,98.480003,98.480003,97.279999,97.599998,97.599998,2858525
2020-01-14,98.160004,98.559998,97.599998,98.239998,98.239998,2336713
2020-01-15,97.599998,97.760002,96.400002,97.440002,97.440002,1881763
2020-01-16,97.599998,98.879997,97.599998,98.320000,98.320000,1960813
2020-01-17,98.639999,98.959999,97.919998,98.639999,98.639999,2220763
2020-01-21,97.760002,98.720001,97.680000,97.919998,97.919998,1709638
2020-01-22,96.239998,96.320000,95.040001,95.199997,95.199997,3196463
2020-01-23,92.800003,93.680000,92.000000,93.279999,93.279999,3858525
2020-01-24,91.919998,92.000000,90.480003,91.440002,91.440002,3051025
2020-01-27,88.879997,89.919998,88.160004,88.800003,88.800003,3142588
2020-01-28,89.279999,90.559998,88.879997,90.000000,90.000000,3048700
2020-01-29,90.239998,90.320000,88.720001,89.279999,89.279999,2720475
2020-01-30,87.440002,88.720001,86.800003,88.639999,88.639999,3689650
2020-01-31,87.040001,87.839996,85.599998,86.720001,86.720001,4051950
2020-02-03,86.000000,86.720001,83.839996,83.919998,83.919998,5052888
2020-02-04,85.440002,85.599998,83.199997,83.519997,83.519997,5189425
2020-02-05,86.000000,87.120003,84.720001,85.599998,85.599998,5089350
2020-02-06,85.120003,86.160004,84.400002,85.919998,85.919998,3249838
2020-02-07,84.800003,85.760002,84.320000,84.639999,84.639999,2610963
2020-02-10,83.839996,84.480003,83.040001,83.360001,83.360001,2825925
2020-02-11,85.040001,85.120003,83.599998,84.000000,84.000000,3117025
2020-02-12,86.559998,86.879997,85.680000,86.480003,86.480003,3927025
2020-02-13,86.559998,87.199997,86.000000,86.720001,86.720001,3609588
2020-02-14,87.680000,87.919998,86.720001,87.599998,87.599998,3057125
2020-02-18,86.080002,87.599998,86.000000,87.599998,87.599998,2676363
2020-02-19,89.040001,89.839996,88.160004,89.440002,89.440002,3137575
2020-02-20,90.480003,91.440002,90.000000,90.239998,90.239998,3422725
2020-02-21,88.639999,89.680000,87.919998,89.279999,89.279999,3380650
2020-02-24,85.040001,86.480003,84.400002,85.919998,85.919998,4694088
2020-02-25,86.080002,86.239998,83.199997,83.199997,83.199997,4134238
2020-02-26,83.040001,84.400002,80.879997,81.519997,81.519997,4913738
2020-02-27,77.760002,79.919998,76.800003,78.239998,78.239998,6233213
2020-02-28,75.360001,76.000000,73.360001,75.599998,75.599998,5373138
2020-03-02,77.360001,79.360001,76.320000,79.360001,79.360001,5173363
2020-03-03,80.000000,81.440002,77.760002,79.120003,79.120003,6408250
2020-03-04,80.879997,81.040001,78.080002,78.879997,78.879997,5793713
2020-03-05,78.480003,78.800003,76.400002,76.879997,76.879997,4140325
2020-03-06,74.080002,74.160004,68.800003,69.839996,69.839996,9782050
2020-03-09,54.560001,58.400002,52.000000,52.160000,52.160000,19268563
2020-03-10,56.720001,58.639999,54.880001,57.919998,57.919998,10698375
2020-03-11,56.160000,56.720001,54.720001,55.520000,55.520000,8137688
2020-03-12,51.520000,54.400002,51.439999,52.320000,52.320000,11630325
2020-03-13,55.119999,57.040001,52.320000,55.680000,55.680000,9832213
2020-03-16,48.720001,51.040001,46.560001,48.400002,48.400002,9516613
2020-03-17,48.320000,49.200001,45.040001,45.680000,45.680000,8618150
2020-03-18,40.480000,41.439999,34.320000,37.680000,37.680000,23764250
2020-03-19,38.320000,45.360001,36.799999,42.959999,42.959999,16267000
2020-03-20,42.240002,42.959999,37.439999,39.520000,39.520000,18333663
2020-03-23,38.160000,39.200001,36.240002,39.040001,39.040001,9050388
2020-03-24,40.480000,40.560001,38.320000,39.840000,39.840000,10639513
2020-03-25,39.119999,41.279999,38.000000,40.639999,40.639999,12344863
2020-03-26,39.200001,39.680000,37.119999,38.639999,38.639999,15703500
2020-03-27,36.080002,36.240002,34.639999,35.759998,35.759998,15312050
2020-03-30,33.680000,34.240002,32.240002,33.840000,33.840000,20541175
2020-03-31,34.959999,34.959999,33.279999,33.680000,33.680000,15639525
2020-04-01,33.919998,35.040001,33.040001,35.040001,35.040001,14878650
2020-04-02,36.639999,45.360001,36.000000,40.880001,40.880001,40226725
2020-04-03,45.599998,48.160000,43.520000,47.200001,47.200001,28238825
2020-04-06,44.959999,45.680000,42.959999,43.840000,43.840000,20350275
2020-04-07,43.680000,44.240002,39.119999,40.720001,40.720001,23432475
2020-04-08,40.639999,43.200001,39.520000,42.959999,42.959999,21113950
2020-04-09,43.200001,46.240002,38.400002,39.840000,39.840000,37976150
2020-04-13,39.759998,40.560001,38.799999,39.439999,39.439999,15693888
2020-04-14,38.080002,38.400002,36.240002,37.279999,37.279999,23984000
2020-04-15,35.439999,35.759998,34.400002,35.439999,35.439999,27402750
2020-04-16,35.200001,35.279999,33.200001,34.880001,34.880001,30161238
2020-04-17,33.200001,34.080002,32.799999,33.680000,33.680000,31270575
2020-04-20,30.080000,32.400002,29.600000,30.000000,30.000000,109403825
2020-04-21,25.520000,27.200001,18.480000,22.480000,22.480000,124913013
2020-04-22,23.200001,23.520000,20.000000,20.080000,20.080000,54487213
2020-04-23,21.440001,22.959999,20.799999,21.120001,21.120001,39783688
2020-04-24,21.520000,21.840000,20.080000,20.559999,20.559999,22760050
2020-04-27,18.400000,18.400000,17.040001,17.520000,17.520000,33885000
2020-04-28,17.280001,18.000000,16.879999,17.040001,17.040001,19476850
2020-04-29,18.010000,18.219999,17.459999,18.000000,18.000000,23378600
2020-04-30,18.760000,19.299999,17.860001,19.120001,19.120001,24001300
2020-05-01,19.120001,19.180000,18.420000,18.860001,18.860001,13831100
2020-05-04,18.580000,19.680000,18.360001,19.670000,19.670000,14044800
2020-05-05,20.760000,21.790001,20.740000,21.510000,21.510000,20954800
2020-05-06,21.290001,21.510000,20.299999,20.850000,20.850000,17295800
2020-05-07,21.879999,21.910000,20.270000,20.469999,20.469999,12745400
2020-05-08,21.080000,21.670000,20.660000,21.469999,21.469999,10472500
2020-05-11,21.530001,21.600000,20.760000,21.170000,21.170000,10461600
2020-05-12,21.400000,21.570000,20.889999,20.969999,20.969999,10138500
2020-05-13,21.049999,21.309999,20.299999,20.600000,20.600000,10082900
2020-05-14,20.730000,21.820000,20.590000,21.450001,21.450001,11539700
2020-05-15,21.950001,22.610001,21.680000,22.389999,22.389999,11525000
2020-05-18,24.040001,24.799999,23.799999,24.309999,24.309999,19664300
2020-05-19,24.469999,24.709999,24.040001,24.440001,24.440001,9373400
2020-05-20,24.950001,25.540001,24.879999,25.340000,25.340000,11752400
2020-05-21,26.500000,27.490000,25.879999,26.600000,26.600000,21259800
2020-05-22,26.090000,26.150000,25.059999,25.570000,25.570000,10614700
2020-05-26,25.930000,25.990000,25.330000,25.660000,25.660000,12891300
2020-05-27,25.180000,25.340000,24.260000,25.000000,25.000000,13839700
2020-05-28,24.840000,25.580000,24.549999,25.030001,25.030001,8087000
2020-05-29,24.639999,26.430000,24.600000,25.879999,25.879999,12731400
2020-06-01,25.719999,26.469999,25.559999,26.219999,26.219999,8201000
2020-06-02,26.549999,27.100000,26.469999,27.070000,27.070000,9131500
2020-06-03,27.170000,27.530001,26.650000,27.120001,27.120001,11428000
2020-06-04,27.080000,27.620001,26.809999,27.500000,27.500000,11377000
2020-06-05,28.590000,29.190001,28.370001,28.870001,28.870001,11820600
2020-06-08,28.969999,29.000000,28.110001,28.370001,28.370001,14161900
2020-06-09,28.070000,28.549999,27.680000,28.420000,28.420000,10176400
2020-06-10,28.080000,29.070000,27.719999,28.430000,28.430000,8303000
2020-06-11,26.799999,27.170000,25.940001,26.360001,26.360001,22801300
2020-06-12,26.639999,26.809999,25.850000,26.430000,26.430000,8885100
2020-06-15,25.469999,27.070000,25.360001,26.980000,26.980000,8642100
2020-06-16,27.860001,28.290001,26.969999,27.639999,27.639999,11803900
2020-06-17,27.469999,27.750000,27.170000,27.280001,27.280001,7388800
2020-06-18,27.309999,28.020000,27.240000,27.889999,27.889999,6278300
2020-06-19,28.660000,28.860001,27.540001,28.230000,28.230000,13501000
2020-06-22,28.430000,29.040001,28.330000,28.980000,28.980000,8862100
2020-06-23,29.299999,29.420000,28.590000,28.719999,28.719999,7358700
2020-06-24,28.410000,28.620001,26.820000,27.250000,27.250000,11101100
2020-06-25,27.180000,28.049999,27.090000,27.940001,27.940001,8768600
2020-06-26,27.670000,27.700001,27.120001,27.360001,27.360001,5255000
2020-06-29,27.809999,28.469999,27.620001,28.270000,28.270000,6966500
2020-06-30,27.889999,28.549999,27.799999,28.059999,28.059999,5840600
2020-07-01,28.299999,28.510000,27.930000,28.350000,28.350000,6960400
2020-07-02,28.790001,29.049999,28.340000,28.750000,28.750000,5545500
2020-07-06,28.790001,29.260000,28.770000,28.959999,28.959999,6146000
2020-07-07,28.850000,29.209999,28.760000,28.790001,28.790001,4674500
2020-07-08,29.030001,29.290001,28.840000,29.180000,29.180000,4676500
2020-07-09,29.070000,29.110001,28.209999,28.410000,28.410000,5602300
2020-07-10,28.480000,29.170000,28.410000,29.030001,29.030001,5432400
2020-07-13,29.010000,29.150000,28.389999,28.500000,28.500000,6540200
2020-07-14,28.230000,29.080000,28.160000,28.879999,28.879999,5057500
2020-07-15,29.080000,29.500000,28.809999,29.290001,29.290001,7041200
2020-07-16,29.180000,29.430000,29.030001,29.160000,29.160000,3240400
2020-07-17,29.170000,29.240000,28.719999,29.100000,29.100000,3570200
2020-07-20,28.900000,29.250000,28.590000,29.120001,29.120001,3863800
2020-07-21,29.980000,30.219999,29.639999,29.719999,29.719999,8338300
2020-07-22,29.440001,29.889999,29.360001,29.750000,29.750000,3925800
2020-07-23,29.590000,29.930000,29.120001,29.410000,29.410000,5925100
2020-07-24,29.370001,29.510000,29.059999,29.440001,29.440001,4947500
2020-07-27,29.340000,29.860001,28.980000,29.719999,29.719999,6268500
2020-07-28,29.459999,29.540001,29.270000,29.350000,29.350000,4423700
2020-07-29,29.600000,29.750000,29.450001,29.570000,29.570000,3114500
2020-07-30,28.990000,29.010000,27.900000,28.930000,28.930000,10024400
2020-07-31,29.090000,29.160000,28.590000,29.070000,29.070000,5026800
2020-08-03,29.150000,29.650000,29.030001,29.340000,29.340000,5893900
2020-08-04,29.230000,30.150000,29.209999,29.780001,29.780001,7706300
2020-08-05,30.840000,31.020000,30.150000,30.230000,30.230000,9088300
2020-08-06,30.520000,30.580000,30.120001,30.180000,30.180000,4339800
2020-08-07,29.889999,29.920000,29.580000,29.850000,29.850000,4867900
2020-08-10,30.160000,30.360001,29.969999,30.160000,30.160000,4234800
2020-08-11,30.600000,30.660000,29.820000,29.820000,29.820000,5563600
2020-08-12,30.469999,30.760000,30.309999,30.559999,30.559999,5305700
2020-08-13,30.480000,30.660000,30.260000,30.400000,30.400000,3414100
2020-08-14,30.230000,30.420000,30.020000,30.330000,30.330000,3792900
